Month,Week,Campaign,Ad state,Ad type,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Logo ID,Landscape logo ID,Business name,Video,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,Display URL,Path 1,Path 2,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Impr.,Currency code,Avg. CPC,TrueView views,TrueView view rate,Clicks,CTR,Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%
Oct-24,10/7/2024,UCM - Podcast Episode 15 - Birth of AI 2 - 10.10-11.10,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-15-mind-to-machine-part-2-whats-next-for-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep15,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 15,--,Episode 15: Mind to Machine Part 2: What’s Next for AI,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,ainext,,--,--,,"51,774",USD,0.15,"5,937",11.47%,"2,101",4.06%,40.88%,20.28%,13.83%,10.26%
Oct-24,10/14/2024,UCM - Podcast Episode 15 - Birth of AI 2 - 10.10-11.10,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-15-mind-to-machine-part-2-whats-next-for-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep15,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 15,--,Episode 15: Mind to Machine Part 2: What’s Next for AI,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,ainext,,--,--,,"100,783",USD,0.08,"12,881",12.78%,"5,430",5.39%,53.75%,29.90%,20.27%,14.98%
Oct-24,10/21/2024,UCM - Podcast Episode 15 - Birth of AI 2 - 10.10-11.10,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-15-mind-to-machine-part-2-whats-next-for-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep15,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 15,--,Episode 15: Mind to Machine Part 2: What’s Next for AI,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,ainext,,--,--,,"81,140",USD,0.07,"17,624",21.72%,"5,730",7.06%,53.01%,28.79%,20.19%,15.67%
Oct-24,10/28/2024,UCM - Podcast Episode 15 - Birth of AI 2 - 10.10-11.10,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-15-mind-to-machine-part-2-whats-next-for-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep15,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 15,--,Episode 15: Mind to Machine Part 2: What’s Next for AI,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,ainext,,--,--,,"17,804",USD,0.08,"3,912",21.97%,"1,165",6.54%,50.28%,25.82%,19.31%,15.62%
Nov-24,10/28/2024,UCM - Podcast Episode 14 - Birth of AI Part 1 - 10.4-11.4,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-14-mind-to-machine-part-1-a-brief-history-of-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep14,--,--,--,Episode 14: Mind to Machine Part 1: A Brief History of AI - Podcast,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,birthplace,,--,--,,"113,288",USD,0.09,"8,203",7.24%,"3,554",3.14%,17.22%,9.02%,6.17%,4.76%
Nov-24,11/4/2024,UCM - Podcast Episode 14 - Birth of AI Part 1 - 10.4-11.4,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-14-mind-to-machine-part-1-a-brief-history-of-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep14,--,--,--,Episode 14: Mind to Machine Part 1: A Brief History of AI - Podcast,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,birthplace,,--,--,,"18,478",USD,0.09,"3,744",20.26%,"1,185",6.41%,49.98%,27.34%,19.92%,14.95%
Nov-24,10/28/2024,UCM - Podcast Episode 15 - Birth of AI 2 - 10.10-11.10,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-15-mind-to-machine-part-2-whats-next-for-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep15,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 15,--,Episode 15: Mind to Machine Part 2: What’s Next for AI,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,ainext,,--,--,,"53,300",USD,0.08,"6,134",11.51%,"2,679",5.03%,53.93%,30.49%,19.73%,13.74%
Nov-24,11/4/2024,UCM - Podcast Episode 15 - Birth of AI 2 - 10.10-11.10,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-15-mind-to-machine-part-2-whats-next-for-ai?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep15,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 15,--,Episode 15: Mind to Machine Part 2: What’s Next for AI,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.75555E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,ainext,,--,--,,"108,974",USD,0.08,"22,000",20.19%,"6,789",6.23%,48.54%,25.72%,18.99%,15.11%
Nov-24,11/11/2024,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"16,615",USD,0.45,0,0,"2,423",14.58%,0,0,0,0
Nov-24,11/18/2024,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"29,601",USD,0.22,0,0,"5,049",17.06%,0,0,0,0
Nov-24,11/25/2024,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"24,810",USD,0.18,0,0,"4,311",17.38%,0,0,0,0
Dec-24,11/25/2024,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"4,398",USD,0.21,0,0,710,16.14%,0,0,0,0
Dec-24,12/2/2024,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"67,995",USD,0.19,0,0,"5,734",8.43%,0.00%,0.00%,0.00%,0.00%
Dec-24,12/9/2024,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"48,886",USD,0.2,0,0,"5,585",11.42%,0,0,0,0
Dec-24,12/16/2024,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"23,917",USD,0.19,0,0,"3,277",13.70%,0,0,0,0
Jan-25,1/13/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"119,678",USD,0.23,0,0,"5,268",4.40%,0.00%,0.00%,0.00%,0.00%
Jan-25,1/20/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"137,291",USD,0.23,0,0,"6,399",4.66%,0.00%,0.00%,0.00%,0.00%
Jan-25,1/27/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"117,543",USD,0.23,0,0,"4,335",3.69%,0,0,0,0
Jan-25,1/13/2025,UCM - Brand Awareness - Video - 1.14.2025 - 1.31.2025,Enabled,Responsive video ad,https://ai.cmu.edu/,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,Leading the way in innovation and creativity.,--,"Shaping the future through innovation, creativity, and collaboration.",--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907305; 117927907302,--,--,--,--,--,--,--,--,--,Anthem #1 - Video (30 and 15),--,home,--,,--,--,,"1,143,030",USD,0.1,"6,929",0.61%,"36,880",3.23%,48.79%,36.34%,29.96%,25.46%
Jan-25,1/20/2025,UCM - Brand Awareness - Video - 1.14.2025 - 1.31.2025,Enabled,Responsive video ad,https://ai.cmu.edu/,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,Leading the way in innovation and creativity.,--,"Shaping the future through innovation, creativity, and collaboration.",--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907305; 117927907302,--,--,--,--,--,--,--,--,--,Anthem #1 - Video (30 and 15),--,home,--,,--,--,,"1,649,109",USD,0.11,"34,740",2.11%,"40,633",2.46%,8.11%,5.22%,4.14%,3.54%
Jan-25,1/27/2025,UCM - Brand Awareness - Video - 1.14.2025 - 1.31.2025,Enabled,Responsive video ad,https://ai.cmu.edu/,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,Leading the way in innovation and creativity.,--,"Shaping the future through innovation, creativity, and collaboration.",--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907305; 117927907302,--,--,--,--,--,--,--,--,--,Anthem #1 - Video (30 and 15),--,home,--,,--,--,,"152,670",USD,0.12,"29,978",19.64%,"14,085",9.23%,31.33%,21.82%,18.28%,16.38%
Jan-25,1/13/2025,UCM - Brand Awareness - Video - 1.14.2025 - 1.31.2025,Enabled,Responsive video ad,https://ai.cmu.edu/,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,Leading the way in innovation and creativity.,--,"Shaping the future through innovation, creativity, and collaboration.",--,--,--,--,--,--,--,Learn more,--,--,--,--,--,187798468474; 129915797701; 176263479127; 176260637709,--,--,--,--,--,--,--,--,--,Expert Videos,--,experts,--,,--,--,,"562,822",USD,0.1,"15,554",2.76%,"17,715",3.15%,63.67%,48.93%,38.72%,31.38%
Jan-25,1/20/2025,UCM - Brand Awareness - Video - 1.14.2025 - 1.31.2025,Enabled,Responsive video ad,https://ai.cmu.edu/,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,Leading the way in innovation and creativity.,--,"Shaping the future through innovation, creativity, and collaboration.",--,--,--,--,--,--,--,Learn more,--,--,--,--,--,187798468474; 129915797701; 176263479127; 176260637709,--,--,--,--,--,--,--,--,--,Expert Videos,--,experts,--,,--,--,,"401,822",USD,0.1,"23,481",5.84%,"19,475",4.85%,24.75%,18.68%,16.12%,14.37%
Jan-25,1/27/2025,UCM - Brand Awareness - Video - 1.14.2025 - 1.31.2025,Enabled,Responsive video ad,https://ai.cmu.edu/,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,Leading the way in innovation and creativity.,--,"Shaping the future through innovation, creativity, and collaboration.",--,--,--,--,--,--,--,Learn more,--,--,--,--,--,187798468474; 129915797701; 176263479127; 176260637709,--,--,--,--,--,--,--,--,--,Expert Videos,--,experts,--,,--,--,,"99,545",USD,0.12,"23,542",23.65%,"14,964",15.03%,31.87%,23.02%,19.80%,17.75%
Jan-25,1/13/2025,UCM - Brand Lift - Video - 1.14-1.23,Enabled,Responsive video ad,https://cmu.edu/,--,--,--,Where What If Becomes What's Next,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,"Shaping the future through innovation, creativity, and collaboration.",--,Leading the way in innovation and creativity.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907305; 117927907302; 117927907299,--,--,--,--,--,--,--,--,--,Anthem Video,--,home,--,,--,--,,"1,618,124",USD,0.09,"57,349",3.54%,"60,826",3.76%,41.61%,24.11%,18.37%,15.25%
