Start Date (in UTC),Account Name,Currency,Campaign Group ID,Campaign Group Name,Campaign Group Status,Campaign Group Start Date,Campaign Group End Date,Campaign ID,Campaign Name,Campaign Objective,Campaign Type,Campaign Status,Cost Type,Campaign Start Date,Campaign End Date,Creative Name,Ad ID,Creative Status,Ad Introduction Text,Ad Headline,Ad Line,Click URL,Sponsored Update Type,DSC Name,Video Length (in Seconds),Carousel Card,Impressions,Clicks,Click Through Rate,Average CPM,Average CPC,Card Impressions,Card Clicks,Card Click Through Rate,Reactions,Comments,Shares,Follows,Other Clicks,Total Social Actions,Total Engagements,Engagement Rate,Viral Impressions,Viral Clicks,Viral Reactions,Viral Comments,Viral Shares,Viral Follows,Viral Other Clicks,Conversions,Post-Click Conversions,View-Through Conversions,Conversion Rate,Cost per Conversion,Total Conversion Value,Return on Ad Spend,Viral Conversions,Viral Post-Click Conversions,Viral View-Through Conversions,Leads,Lead Forms Opened,Lead Form Completion Rate,Cost per Lead,Video Plays,Video Views,Video View Rate,Video Views at 25%,Video Views at 50%,Video Views at 75%,Video Completions,Video Completion Rate,Total Video Watch Time (in Seconds),Average Video Watch Time (in Seconds),Full Screen Plays,eCPV,Viral Video Plays,Viral Video Views,Viral Video Views at 25%,Viral Video Views at 50%,Viral Video Views at 75%,Viral Video Completions,Viral Video Completion Rate,Viral Video Full Screen Plays,Event Registrations,Click Event Registrations,View Event Registrations,Viral Event Registrations,Viral Click Event Registrations,Viral View Event Registrations,Clicks to Landing Page,Clicks to LinkedIn Page,Leads (Work Email),Lead Form Completion Rate (Work Email),Cost Per Lead (Work Email),Member Follows,Clicks to Member Profile,Qualified Leads,Cost Per Qualified Lead,Average Dwell Time (in Seconds),Subscriptions,Viral Subscriptions
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 9x16,839312484,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 9x16_2,30,,24972,10,0.04%,4.13,10.31,,,,0,0,0,0,0,0,10,0.04%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,24866,14452,57.87%,14021,10406,8633,6134,24.56%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,10,0,0,0%,0,0,0,0,0,15.92726188,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 9x16,839312484,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 9x16_2,30,,39383,13,0.03%,4.79,14.51,,,,0,0,0,0,0,0,13,0.03%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,38310,21396,54.33%,21944,15745,12289,9404,23.88%,0,0,2,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,13,0,0,0%,0,0,0,0,0,16.64118786,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 9x16,839312484,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 9x16_2,30,,8932,9,0.10%,6.58,6.53,,,,0,0,0,0,7,7,10,0.11%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,8633,3975,44.50%,4438,2810,2161,1741,19.49%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,3,0,0,0%,0,0,0,0,0,13.79807912,0,0
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 16x9,839432744,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 16x9,30,,19775,9,0.05%,4.08,8.97,,,,0,0,0,0,1,1,9,0.05%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,19772,11752,59.43%,11033,7691,6326,4659,23.56%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,8,0,0,0%,0,0,0,0,0,16.25507931,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 16x9,839432744,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 16x9,30,,99934,45,0.05%,4.24,9.42,,,,0,0,0,0,0,0,45,0.05%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,100008,54524,54.56%,59565,43589,35230,26404,26.42%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,45,0,0,0%,0,0,0,0,0,17.5906688,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 16x9,839432744,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 16x9,30,,8420,20,0.24%,7.45,3.14,,,,1,0,0,0,14,15,21,0.25%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,8651,4623,54.91%,4470,3117,2502,1913,22.72%,0,0,4,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,2,0,0,0%,0,0,0,0,0,12.79917251,0,0
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 16x9,839442924,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 16x9,30,,92573,66,0.07%,3.2,4.49,,,,0,0,0,0,0,0,66,0.07%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,92697,52730,56.96%,56528,39287,32326,24925,26.93%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,66,0,0,0%,0,0,0,0,0,16.88006399,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 16x9,839442924,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 16x9,30,,58591,16,0.03%,3.38,12.39,,,,0,0,0,0,0,0,16,0.03%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,58662,34453,58.80%,37944,24924,19231,15013,25.62%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,16,0,0,0%,0,0,0,0,0,16.93765299,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 16x9,839442924,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 16x9,30,,13517,2,0.02%,3.86,26.08,,,,0,0,0,0,0,0,2,0.02%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,13476,6009,44.46%,8451,4671,3408,2715,20.09%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,2,0,0,0%,0,0,0,0,0,15.71936381,0,0
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 9x16_2,839492564,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 9x16_2,30,,80175,58,0.07%,3.24,4.48,,,,0,0,0,0,0,0,58,0.07%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,80206,43444,54.19%,51222,36906,30834,23589,29.42%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,58,0,0,0%,0,0,0,0,0,17.61521725,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 9x16_2,839492564,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 9x16_2,30,,31391,11,0.04%,3.17,9.05,,,,0,0,0,0,1,1,11,0.04%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,31319,17745,56.53%,20105,12803,9678,7270,23.16%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,10,0,0,0%,0,0,0,0,0,17.17123193,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,Rachel Mandelbaum 9x16_2,839492564,Active,"At Carnegie Mellon, 'What if' drives innovation—advancing AI, design & tech to shape a better future. Explore how you can be part of what's next.",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,Rachel Mandelbaum 9x16_2,30,,24880,12,0.05%,3.56,7.39,,,,0,0,0,0,0,0,12,0.05%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,24499,13375,53.76%,15431,9466,7040,5387,21.65%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,12,0,0,0%,0,0,0,0,0,18.12379809,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Vertical 9x16,1070213744,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Vertical 9x16_1,30,,1705,27,1.58%,45.59,2.88,,,,0,0,0,0,0,0,27,1.58%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1559,524,30.73%,1249,956,808,755,44.28%,0,0,3,0.15,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,27,0,0,0%,0,0,0,0,0,26.19672284,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Vertical 9x16,1070213744,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Vertical 9x16_1,30,,431,14,3.25%,48.18,1.48,,,,0,0,0,0,0,0,14,3.25%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,316,185,42.92%,218,122,107,90,20.88%,0,0,2,0.11,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,14,0,0,0%,0,0,0,0,0,20.54872549,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,,3429,14,0.41%,67.79,16.6,4446,7,0.16%,2,0,0,0,23,25,46,1.34%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,14,7,0,0%,0,0,0,0,0,3.818781893,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,1,,,,,,3504,4,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,2,,,,,,731,3,0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,3,,,,,,101,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,4,,,,,,68,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,5,,,,,,42,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,,2009,11,0.55%,32.53,5.94,2319,8,0.35%,0,0,0,0,12,12,28,1.39%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11,5,0,0%,0,0,0,0,0,2.529596597,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,1,,,,,,2045,4,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,2,,,,,,220,4,1.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,3,,,,,,29,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,4,,,,,,16,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Ruby - LCAL,1070607054,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Ruby - LCAL,,5,,,,,,9,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1070607214,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_2,15,,1656,32,1.93%,49.4,2.56,,,,0,0,0,0,0,0,32,1.93%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1485,541,32.67%,1183,1018,929,865,52.23%,0,0,2,0.15,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,32,0,0,0%,0,0,0,0,0,13.23183375,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1070607214,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_2,15,,428,10,2.34%,30.13,1.29,,,,0,0,0,0,0,0,10,2.34%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,370,162,37.85%,320,270,244,187,43.69%,0,0,0,0.08,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,10,0,0,0%,0,0,0,0,0,12.69875455,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Samantha - Film & Visual Media,1070706424,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Samantha - Film & Visual Media,,,6096,32,0.53%,54.09,10.3,7480,17,0.23%,4,0,0,0,22,26,66,1.08%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,32,8,0,0%,0,0,0,0,0,2.913307921,0,0
